date,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24
10/8/2009,0,0,0,0.15,0,0,0,0,0,0,0.03,0.01,0,0,0,0.02,0,0.01,0.1,0,0,0,0,0
10/9/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2009,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0
10/18/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2009,0.16,0.28,0,0,0.52,0.66,0.09,0.05,0,0,0,0,0.29,0.11,0,0,0.58,0.08,0,0,0,0.35,0.3,0
10/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
11/7/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2009,0,0.01,0,0,0.01,0.08,0,0,0,0,0.04,0,0,0.03,0.01,0,0.25,0.1,0.01,0,0,0.05,0.17,0
11/9/2009,0.01,0.03,1.22,9.41,0,0,0.34,0.14,2.47,2.89,4.66,4.51,0,0.63,2.6,5.27,0,1.31,7.92,1.05,1.42,0.05,0.19,0.59
11/10/2009,0.18,0.48,0.5,0.01,0.12,0.39,0.87,0.39,0.22,0.13,1.65,0.23,0.03,1.79,1.13,0,0.85,2.89,0.33,0.43,0.63,1.14,2.06,0.45
11/11/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2009,0.08,0.11,1.92,1.64,0.01,0,0.4,0.3,1.94,2.54,0.44,1.81,0,0.35,0.85,2.45,0,0.17,1.09,1.48,0.98,0.09,0.04,0.75
11/14/2009,0.01,0.04,0.76,1.42,0.01,0.02,0.1,0.06,0.85,1.37,0.27,0.94,0,0.12,0.26,1.64,0.01,0.12,0.79,0.54,0.23,0.06,0.04,0.18
11/15/2009,0,0,0,0.12,0,0,0,0,0.01,0.01,0.03,0.05,0,0.01,0.02,0.06,0,0.01,0.09,0,0.01,0,0,0
11/16/2009,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
11/17/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2009,0.13,0.04,0,0,0.06,0.01,0.02,0.06,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.01,0,0.01
11/22/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2009,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,0.03,0
11/25/2009,0,0.01,0,0.01,0.02,0.09,0,0,0,0,0.04,0,0,0.03,0,0,0.29,0.12,0.02,0,0,0.06,0.22,0
11/26/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2009,0,0.01,0,0.01,0.02,0.1,0.01,0,0,0,0.1,0.01,0,0.05,0.02,0,0.29,0.18,0.04,0,0,0.08,0.25,0
12/6/2009,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0.03,0.02,0,0,0,0.02,0
12/7/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2009,0,0.01,0,0.42,0.01,0.07,0,0,0,0,0.12,0.03,0,0.01,0.01,0.05,0.24,0.07,0.29,0,0,0.04,0.12,0
12/10/2009,0,0,0,0.1,0.02,0.07,0,0,0,0,0.05,0.02,0,0.01,0.01,0.02,0.15,0.03,0.08,0,0,0.02,0.06,0
12/11/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2009,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
12/15/2009,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
12/16/2009,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
12/17/2009,0,0,0,0.12,0,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0.08,0,0,0,0,0
12/18/2009,0.14,0.04,0,0.12,0.06,0.01,0.02,0.06,0,0,0.03,0.02,0.19,0,0,0.02,0,0.01,0.08,0,0,0.01,0,0.01
12/19/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
12/21/2009,0.09,0.17,0,0,0.3,0.39,0.06,0.03,0,0,0,0,0.16,0.07,0,0,0.34,0.05,0,0,0,0.22,0.18,0
12/22/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2009,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
12/30/2009,0.01,0.01,0,0,0.04,0.04,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0.01,0,0
12/31/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2010,0.24,0.19,3.14,1.52,0.05,0.04,0.45,0.58,1.68,2.5,0.64,1.16,0.07,0.37,0.66,1.84,0.03,0.34,0.95,2.22,0.85,0.16,0.13,1.13
1/4/2010,0,0,0,0.75,0,0,0.01,0,0.09,0.11,0.13,0.39,0,0.02,0.11,0.48,0,0.03,0.61,0,0.03,0,0,0
1/5/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2010,0.07,0.14,0,0,0.26,0.32,0.04,0.02,0,0,0,0,0.14,0.05,0,0,0.26,0.04,0,0,0,0.17,0.13,0
1/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2010,0,0.01,0.03,0.01,0,0,0.02,0.01,0.05,0.05,0.01,0.03,0,0.02,0.02,0.03,0,0.01,0.01,0.03,0.03,0.01,0,0.02
1/13/2010,0.01,0.01,0.52,0.16,0,0,0.03,0.03,0.24,0.43,0.03,0.18,0,0.03,0.07,0.31,0,0.01,0.08,0.29,0.09,0.01,0,0.08
1/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2010,0.07,0.13,0,0,0.24,0.31,0.04,0.02,0,0,0,0,0.14,0.05,0,0,0.27,0.04,0,0,0,0.16,0.13,0
1/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2010,0.01,0.05,0,0.19,0.03,0.1,0.06,0.01,0.03,0.02,0.49,0.12,0,0.21,0.22,0.07,0.18,0.45,0.32,0,0.06,0.16,0.31,0.01
1/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/2010,0,0.01,0,0,0.03,0.17,0,0,0,0,0,0,0,0.01,0,0,0.5,0.04,0,0,0,0.07,0.23,0
1/28/2010,0.03,0.46,0,0,1.2,4,0.02,0,0,0,0.01,0,0.24,0.2,0,0,8.18,0.92,0,0,0,1.71,3.84,0
1/29/2010,1.29,3.22,0.13,6,3.39,4.82,2.59,0.77,1.02,0.79,9.74,3.16,1.65,6.22,4.25,2.71,6.97,12.79,7.13,0.21,1.53,6.23,11.48,0.39
1/30/2010,0.01,0.06,0.06,0.13,0.01,0.03,0.15,0.03,0.18,0.16,0.6,0.36,0,0.38,0.59,0.2,0.05,0.49,0.34,0.05,0.25,0.16,0.24,0.05
1/31/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2010,0.07,0.13,0,0,0.24,0.32,0.04,0.02,0,0,0,0,0.13,0.05,0,0,0.28,0.04,0,0,0,0.17,0.14,0
2/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2010,0,0.08,0,0.12,0.08,0.49,0.05,0,0,0,0.6,0.03,0,0.32,0.12,0.01,1.65,1.16,0.25,0,0.01,0.45,1.53,0
2/6/2010,0.01,0.05,0,0.9,0.06,0.24,0.03,0,0,0,0.3,0.1,0.01,0.11,0.06,0.14,0.52,0.27,0.64,0,0,0.19,0.38,0
2/7/2010,0.02,0.09,0.02,1.27,0.09,0.4,0.06,0.02,0.04,0.05,0.67,0.19,0.01,0.25,0.13,0.24,1.25,0.88,0.98,0.02,0.03,0.36,1.13,0.02
2/8/2010,3.59,7.32,5.47,17.97,5.41,10.41,8.95,4.76,8.44,7.56,29.66,13.67,2.44,16.46,17.13,11.33,18.03,28.96,22.76,5.58,9.61,13.68,23.72,5.58
2/9/2010,0,0,1.82,6.64,0,0,0.08,0.05,1.63,2.8,1.68,2.54,0,0.15,0.66,4.18,0,0.46,4.44,1.06,0.35,0.01,0.07,0.2
2/10/2010,0,0.04,0,0.03,0.04,0.21,0.03,0,0,0,0.37,0.02,0,0.19,0.08,0,0.66,0.65,0.13,0,0.01,0.23,0.73,0
2/11/2010,0.14,0.05,0,0,0.07,0.01,0.02,0.06,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.01,0,0.01
2/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2010,0,0.02,0,0,0.07,0.3,0,0,0,0,0,0,0.01,0.01,0,0,0.8,0.04,0,0,0,0.1,0.3,0
2/15/2010,0.01,0.15,0,0.22,0.13,0.75,0.1,0.01,0.01,0,1.1,0.07,0.01,0.63,0.23,0.01,2.54,2.18,0.47,0,0.02,0.82,2.74,0
2/16/2010,0,0.03,0,0,0.02,0.14,0.02,0,0,0,0.01,0,0,0.04,0,0,0.3,0.04,0,0,0,0.12,0.15,0
2/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2010,0.71,0.41,1.84,0.08,0.15,0.05,0.77,1.38,1.07,1,0.05,0.36,0.25,0.26,0.34,0.38,0,0.04,0.06,2.1,1.04,0.14,0.02,2.06
2/23/2010,0.01,0.01,0.53,0.05,0,0.03,0.06,0.06,0.28,0.36,0.01,0.1,0,0.04,0.05,0.15,0.03,0.02,0.02,0.4,0.16,0.05,0.04,0.21
2/24/2010,0,0.02,0.02,0.09,0.03,0.12,0.01,0,0,0.01,0.3,0.02,0,0.07,0.04,0.01,0.45,0.37,0.16,0.01,0,0.09,0.41,0
2/25/2010,0.2,0.56,0.01,1.01,0.67,1.33,0.44,0.12,0.16,0.09,2.1,0.62,0.29,1.14,0.95,0.43,2.41,2.36,1.46,0.03,0.31,1.25,2.4,0.07
2/26/2010,0,0,0.04,1.54,0.01,0.06,0.02,0,0.13,0.16,0.45,0.38,0,0.05,0.16,0.51,0.26,0.19,1.09,0.03,0.06,0.03,0.16,0.01
2/27/2010,0,0,0,0.02,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0.03,0.03,0,0,0,0.01,0
2/28/2010,0.16,0.71,0.03,1.74,0.56,1.7,0.73,0.19,0.29,0.19,2.67,0.98,0.1,1.88,1.46,0.75,3.64,3.48,2.04,0.05,0.53,1.91,3.77,0.13
3/1/2010,0.01,0.03,0.09,2.34,0,0,0.1,0.05,0.27,0.29,1.78,0.71,0,0.25,0.55,0.81,0.02,0.98,2.13,0.1,0.21,0.07,0.33,0.09
3/2/2010,0,0,0,0.01,0.01,0.03,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0.01,0,0,0.01,0.01,0
3/3/2010,4.14,3.8,0,0.05,5.97,5.49,1.47,1.68,0.03,0.02,0.01,0.02,6.55,1.09,0.03,0.04,5.1,0.7,0.02,0.04,0.1,3.28,2.6,0.19
3/4/2010,5.23,5.58,1.4,2.41,7.38,6.11,3.89,3.26,2.42,2.04,2.88,2.69,7.25,3.75,3.11,2.31,3.68,3.06,2.65,1.66,2.92,4.86,3.38,2.11
3/5/2010,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0.01,0,0,0,0.06,0,0,0,0,0,0.02,0
3/6/2010,3.94,4.52,0,1.08,7.39,7.52,1.76,1.5,0.09,0.04,2.1,0.47,6.56,2.31,0.88,0.26,6.58,3.03,1.52,0.03,0.24,4.87,4.67,0.16
3/7/2010,0.25,0.26,0.4,0.94,0.15,0.03,0.29,0.19,0.33,0.46,0.15,0.44,0.24,0.22,0.25,0.66,0,0.07,0.51,0.25,0.25,0.12,0.02,0.11
3/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2010,0.01,0.09,0,0.33,0.06,0.19,0.12,0.02,0.05,0.03,0.8,0.21,0.01,0.36,0.36,0.12,0.36,0.75,0.52,0.01,0.11,0.28,0.55,0.02
3/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
3/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2010,0.01,0.07,0,0.1,0.07,0.38,0.05,0,0,0,0.55,0.03,0.01,0.28,0.11,0.01,1.18,1.02,0.22,0,0.01,0.38,1.22,0
3/28/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2010,0.01,0.11,0,0.32,0.12,0.44,0.06,0.01,0,0,0.15,0.01,0.01,0.11,0.01,0.01,0.68,0.2,0.25,0,0,0.3,0.39,0
3/30/2010,0,0.09,0,0.76,0.05,0.42,0.11,0.01,0.02,0,1.68,0.2,0,0.73,0.42,0.13,1.95,2.58,0.98,0,0.06,0.68,2.58,0
3/31/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
4/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2010,0,0,0.01,0.01,0,0.01,0,0,0,0,0.01,0,0,0.01,0.01,0,0.05,0.01,0.01,0.01,0,0.01,0.03,0
4/3/2010,0,0.01,0.04,0.01,0.01,0.07,0.01,0,0,0,0.06,0,0,0.04,0.01,0,0.24,0.16,0.02,0.02,0,0.07,0.22,0
4/4/2010,0,0,0,0.49,0,0,0,0,0,0,0.08,0.04,0,0,0.01,0.05,0,0.02,0.32,0,0,0,0,0
4/5/2010,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.01,0.02,0
4/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2010,0.02,0.01,0,0,0.03,0.01,0,0,0,0,0.01,0,0.03,0,0,0,0.02,0.01,0,0,0,0,0.01,0
4/12/2010,0.32,0.07,0,0.65,0.08,0.01,0.03,0.14,0,0,0.1,0.05,0.44,0,0.01,0.07,0,0.02,0.42,0,0,0.01,0,0.02
4/13/2010,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0
4/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2010,0.11,0.03,0,0,0.04,0,0.01,0.05,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0
4/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/2010,0.01,0.09,0,2.01,0.04,0.29,0.16,0.02,0.09,0.06,2.12,0.56,0,0.74,0.82,0.43,1.21,1.87,2.07,0.01,0.17,0.51,1.48,0.02
4/19/2010,0,0.01,0,0.04,0.02,0.09,0,0,0,0,0.51,0.01,0,0.06,0.02,0,0.31,0.64,0.17,0,0,0.07,0.5,0
4/20/2010,0.31,0.23,0,0,0.56,0.3,0.03,0.04,0,0,0,0,0.76,0.02,0,0,0.42,0.04,0,0,0,0.13,0.2,0
4/21/2010,0.54,0.54,0.32,2.12,0.3,0.26,0.75,0.58,0.5,0.36,1.36,0.66,0.45,0.82,0.85,0.59,0.32,1.02,1.8,0.43,0.73,0.52,0.61,0.57
4/22/2010,0.01,0.01,0.4,0.99,0,0.04,0.14,0.06,0.75,0.71,0.44,0.95,0,0.16,0.65,0.9,0.21,0.13,0.85,0.38,0.56,0.03,0.11,0.26
4/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
4/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/2010,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0
4/27/2010,0,0,0,0.68,0.01,0.01,0,0,0,0,0.43,0.06,0,0.01,0.03,0.07,0.02,0.11,0.62,0,0,0,0.01,0
4/28/2010,0,0.03,0,0.1,0.03,0.29,0.02,0,0,0,0.54,0.01,0,0.23,0.07,0,1.47,1.32,0.17,0,0,0.29,1.55,0
4/29/2010,0.05,0.01,0,0.16,0.02,0.01,0.01,0.02,0,0,0.04,0.02,0.08,0.03,0,0.03,0.12,0.1,0.11,0,0,0.03,0.16,0
4/30/2010,0.65,1.41,0.13,0.09,1.41,2.12,1.05,0.49,0.17,0.13,0.62,0.23,0.63,1.48,0.62,0.12,2.13,1.39,0.22,0.12,0.41,2.07,1.96,0.18
5/1/2010,0.29,0.16,1,0.05,0.04,0.01,0.33,0.66,0.5,0.41,0.06,0.13,0.08,0.09,0.13,0.1,0.01,0.03,0.05,1.16,0.49,0.04,0.01,1.11
5/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
